stock_code,market_id,revenue,total_net_sales_qty,mean_net_sales_qty,std_net_sales_qty,active_days,value_share,cumulative_share,abc_segment,coefficient_of_variation,xyz_segment,abc_xyz_segment
90003C,United Kingdom,172.91,40,1.1764705882352942,1.641702520487619,34,8.964989560869794e-06,0.9857886541664598,C,1.395447142414476,Z,CZ
22910,Channel Islands,172.8,64,16.0,16.24807680927192,4,8.959286311481698e-06,0.9857976134527713,C,1.015504800579495,Z,CZ
90123D,United Kingdom,172.39,29,2.0714285714285716,2.9733246275271292,14,8.938028745580612e-06,0.9858691959727959,C,1.4353980960475794,Z,CZ
35911B,United Kingdom,172.16,144,7.578947368421052,12.294153034284605,19,8.926103769587321e-06,0.98588705284663,C,1.6221451920236634,Z,CZ
22606,Germany,172.15,13,2.6,5.412947441089743,5,8.925585292370222e-06,0.9858959784319224,C,2.0819028619575937,Z,CZ
35924,EIRE,172.08,96,19.2,29.516097302997224,5,8.921955951850524e-06,0.9859049003878743,C,1.5372967345311055,Z,CZ
84661C,United Kingdom,171.95,138,6.571428571428571,12.006545833716826,21,8.915215748028228e-06,0.9859138156036222,C,1.8270830616525606,Z,CZ
21226,United Kingdom,171.8,200,6.451612903225806,8.496425560894883,31,8.907438589771734e-06,0.985922723042212,C,1.316945961938707,Z,CZ
21936,Australia,171.75,65,13.0,20.796634343085422,5,8.904846203686235e-06,0.9859316278884156,C,1.5997411033142632,Z,CZ
85185C,United Kingdom,171.10000000000002,69,2.76,3.5033317475416648,25,8.871145184574761e-06,0.9859671705386021,C,1.269323096935386,Z,CZ
35819B,United Kingdom,171.07,431,17.24,20.03180803954883,25,8.86958975292346e-06,0.9859760401283549,C,1.161937821319538,Z,CZ
20672,United Kingdom,171.0,37,1.1935483870967742,13.855009574972536,31,8.865960412403764e-06,0.9859849060887673,C,11.608251265517529,Z,CZ
16202A,United Kingdom,170.45000000000002,235,14.6875,80.14213935252789,16,8.837444165463285e-06,0.9860114604179183,C,5.456486083576367,Z,CZ
20756,United Kingdom,169.95999999999998,49,0.98,17.05751375524007,50,8.8120387818254e-06,0.9860996575403648,C,17.405626280857213,Z,CZ
22106,EIRE,169.8,28,14.0,14.142135623730951,2,8.803743146351807e-06,0.9861260838056431,C,1.0101525445522108,Z,CZ
22189,Netherlands,169.44,48,16.0,17.435595774162696,3,8.78507796653622e-06,0.9862052003181095,C,1.0897247358851685,Z,CZ
23184,Switzerland,169.20000000000002,40,20.0,22.627416997969522,2,8.77263451332583e-06,0.9862139729526229,C,1.131370849898476,Z,CZ
37491C,United Kingdom,169.17,78,7.8,18.11567767923071,10,8.77107908167453e-06,0.986231516666218,C,2.3225227793885526,Z,CZ
22618,Portugal,169.15,17,4.25,5.560275772537426,4,8.770042127240331e-06,0.9862402867083453,C,1.308300181773512,Z,CZ
21479,Switzerland,169.04000000000002,48,12.0,16.0,4,8.764338877852237e-06,0.9862490510472232,C,1.3333333333333333,Z,CZ
85205A,United Kingdom,168.29999999999998,47,2.764705882352941,6.46654285306981,17,8.72597156378686e-06,0.986362579411065,C,2.338962308557165,Z,CZ
82607C,United Kingdom,168.10999999999999,42,1.4,13.517804351401105,30,8.716120496661967e-06,0.9863974604843225,C,9.655574536715076,Z,CZ
21934,Netherlands,168.1,114,38.0,53.777318638995006,3,8.715602019444868e-06,0.986406176086342,C,1.4151925957630265,Z,CZ
21031,United Kingdom,167.96,136,3.675675675675676,4.403622587358264,37,8.708343338405475e-06,0.9864148844296804,C,1.1980443803842336,Z,CZ
47367B,Germany,167.85000000000002,55,11.0,12.041594578792296,5,8.702640089017379e-06,0.9864235870697694,C,1.0946904162538451,Z,CZ
22661,Germany,167.2,212,21.2,28.303121147086703,10,8.668939069905901e-06,0.9864669950193394,C,1.3350528842965426,Z,CZ
22652,Japan,166.65,101,50.5,70.0035713374682,2,8.640422822965422e-06,0.9865015930040366,C,1.386209333415212,Z,CZ
84464,United Kingdom,166.35,80,8.88888888888889,15.783254135668955,9,8.624868506452433e-06,0.9865533728052314,C,1.7756160902627574,Z,CZ
21243,RSA,166.24,112,37.333333333333336,50.80682368868707,3,8.619165257064338e-06,0.9865792313379571,C,1.360897063089832,Z,CZ
84231,United Kingdom,166.21,230,5.609756097560975,5.8089502011141745,41,8.61760982541304e-06,0.9865878489477825,C,1.0355085141116573,Z,CZ
37495,Switzerland,166.2,52,10.4,14.310835055998654,5,8.617091348195939e-06,0.9865964660391308,C,1.3760418323075627,Z,CZ
gift_0001_40,United Kingdom,166.09,18,2.5714285714285716,3.359421718944242,7,8.611388098807842e-06,0.9866050774272296,C,1.3064417795894274,Z,CZ
90185C,United Kingdom,165.7,34,1.2142857142857142,2.4699249179942897,28,8.591167487340957e-06,0.9866652918157917,C,2.034055814818827,Z,CZ
22332,Australia,165.6,112,56.0,56.568542494923804,2,8.58598271516996e-06,0.9866910523563232,C,1.0101525445522108,Z,CZ
23694,United Kingdom,165.08,376,18.8,22.99336288675724,20,8.55902189988078e-06,0.9867424505582858,C,1.2230512173807042,Z,CZ
22393,Netherlands,164.94,146,29.2,54.47201116169661,5,8.551763218841384e-06,0.9869563156701353,C,1.8654798343046783,Z,CZ
22595,Germany,164.88,216,43.2,56.66745097496445,5,8.548652355538787e-06,0.9869648643224909,C,1.3117465503463992,Z,CZ
21058,Australia,164.88,216,54.0,62.353829072479584,4,8.548652355538787e-06,0.9869734129748464,C,1.1547005383792515,Z,CZ
22301,EIRE,164.85000000000002,71,10.142857142857142,12.005950905399253,7,8.54709692388749e-06,0.9869819600717703,C,1.1836853005323207,Z,CZ
22849,Denmark,164.45,11,3.6666666666666665,4.509249752822894,3,8.526357835203501e-06,0.9870160784650416,C,1.2297953871335168,Z,CZ
23287,France,164.32,208,17.333333333333332,25.02846863921647,12,8.519617631381207e-06,0.9870331218481221,C,1.4439501138009503,Z,CZ
85216,France,163.8,252,36.0,40.98780306383839,7,8.492656816092027e-06,0.9870841581529874,C,1.138550085106622,Z,CZ
22955,France,163.79999999999998,78,15.6,18.297540818372287,5,8.492656816092025e-06,0.9870926508098036,C,1.1729192832289927,Z,CZ
90214C,United Kingdom,163.53,169,2.7704918032786887,3.494726706639356,61,8.478657931230336e-06,0.987118114781367,C,1.2614102313905367,Z,CZ
22169,Channel Islands,163.2,20,3.3333333333333335,3.5023801430836525,6,8.461548183066048e-06,0.9872112322526034,C,1.0507140429250956,Z,CZ
22868,United Kingdom,163.13,69,2.76,3.017725412735007,25,8.457918842546351e-06,0.987287379964524,C,1.093378772730075,Z,CZ
90013D,United Kingdom,163.11,30,1.875,4.660114447807764,16,8.456881888112151e-06,0.9872958368464121,C,2.485394372164141,Z,CZ
21770,Netherlands,162.9,38,19.0,24.041630560342615,2,8.44599386655306e-06,0.9873211841606016,C,1.2653489768601376,Z,CZ
22874,United Kingdom,162.82,70,2.9166666666666665,2.976964702608969,24,8.44184604881626e-06,0.9873296260066504,C,1.020673612323075,Z,CZ
10123C,United Kingdom,162.39000000000001,232,4.218181818181818,25.207061700959112,55,8.419551528480979e-06,0.987405504628896,C,5.975812041175653,Z,CZ
20796,United Kingdom,162.35999999999999,87,4.142857142857143,4.2811880861008,21,8.417996096829678e-06,0.9874139226249928,C,1.0333902276795033,Z,CZ
22467,EIRE,162.3,70,8.75,11.272596354497423,8,8.414885233527082e-06,0.9874223375102263,C,1.288296726228277,Z,CZ
22960,Italy,162.25,41,4.1,6.5903970543005475,10,8.412292847441582e-06,0.9874475769811547,C,1.6074139156830605,Z,CZ
84461,United Kingdom,161.99,113,3.6451612903225805,8.927666313569947,31,8.398812439796992e-06,0.9875400188765776,C,2.4491827939882156,Z,CZ
22422,EIRE,161.8,272,45.333333333333336,75.92276777532986,6,8.3889613726721e-06,0.987556799391709,C,1.6747669362205115,Z,CZ
23208,Australia,161.5,110,55.0,63.63961030678928,2,8.37340705615911e-06,0.9875819299824219,C,1.1570838237598051,Z,CZ
20957,United Kingdom,161.41,155,11.071428571428571,14.035473112599572,14,8.368740761205212e-06,0.987607044500341,C,1.2677201521057677,Z,CZ
22720,Poland,161.4,36,9.0,10.099504938362077,4,8.368222283988113e-06,0.987615412722625,C,1.1221672153735642,Z,CZ
90214K,United Kingdom,161.35,157,2.0657894736842106,2.505117569114815,76,8.365629897902615e-06,0.9876237783525229,C,1.2126683774058977,Z,CZ
84744,United Kingdom,161.28,126,5.04,6.4709607735894465,25,8.362000557382918e-06,0.9876321403530803,C,1.2839207884106045,Z,CZ
22895,Japan,161.10000000000002,54,27.0,29.698484809834994,2,8.352667967475125e-06,0.9876822952466766,C,1.0999438818457405,Z,CZ
90185A,United Kingdom,161.03,19,0.76,4.71062628532555,25,8.349038626955427e-06,0.9876989948793622,C,6.198192480691514,Z,CZ
20991,United Kingdom,160.96,110,5.0,47.17747646615158,22,8.34540928643573e-06,0.9877073402886486,C,9.435495293230316,Z,CZ
90042A,United Kingdom,160.79,53,1.7096774193548387,2.934774816882285,31,8.336595173745035e-06,0.9877156768838223,C,1.7165664023273741,Z,CZ
35916C,United Kingdom,160.67,115,3.026315789473684,8.09566731671869,38,8.33037344713984e-06,0.9877323417785344,C,2.6750900698722626,Z,CZ
21841,Netherlands,160.5,42,21.0,21.213203435596427,2,8.321559334449146e-06,0.9877822929105844,C,1.0101525445522108,Z,CZ
16202C,United Kingdom,160.39,28,2.8,5.202563470700446,10,8.31585608506105e-06,0.9877989277336179,C,1.8580583823930166,Z,CZ
22887,United Kingdom,160.35999999999999,92,3.5384615384615383,6.777791789252717,26,8.314300653409751e-06,0.9878072420342713,C,1.9154628969627245,Z,CZ
90129D,United Kingdom,160.28,67,2.161290322580645,2.2225626979315023,31,8.310152835672954e-06,0.9878155521871069,C,1.0283499050130833,Z,CZ
22534,Netherlands,160.26,409,58.42857142857143,60.143875118632934,7,8.309115881238754e-06,0.9878238613029882,C,1.0293572758690233,Z,CZ
21430,Portugal,160.11,45,5.625,7.633338531917547,8,8.301338722982262e-06,0.987840466054343,C,1.357037961229786,Z,CZ
21122,USA,160.0,128,18.285714285714285,22.012983182009396,7,8.295635473594164e-06,0.9878736485962372,C,1.203835017766139,Z,CZ
23236,Israel,159.98,62,20.666666666666668,24.193663082165404,3,8.294598519159964e-06,0.9878902388302299,C,1.1706611168789711,Z,CZ
22858,Netherlands,159.9,110,55.0,74.95331880577403,2,8.290450701423169e-06,0.9879068197316326,C,1.362787614650437,Z,CZ
23263,EIRE,159.84,144,36.0,40.39801975344831,4,8.287339838120571e-06,0.9879233964852178,C,1.1221672153735642,Z,CZ
22844,Italy,159.8,20,2.2222222222222223,4.437842318564782,9,8.285265929252173e-06,0.9879399670170762,C,1.997029043354152,Z,CZ
84564,United Kingdom,159.58,11,0.9166666666666666,3.5021638332824345,12,8.273859430475981e-06,0.98797308630475,C,3.820542363580838,Z,CZ
17090A,United Kingdom,159.55,143,5.72,7.115241855809728,25,8.272303998824682e-06,0.9879813586087488,C,1.243923401365337,Z,CZ
22071,Portugal,159.54000000000002,46,11.5,16.441816606851365,4,8.271785521607583e-06,0.9879896303942705,C,1.4297231832044666,Z,CZ
22875,United Kingdom,159.45999999999998,66,2.64,2.72151918359336,25,8.267637703870782e-06,0.9880144374551998,C,1.0308784786338483,Z,CZ
90214J,United Kingdom,159.02,156,2.108108108108108,2.551215490957834,74,8.244824706318401e-06,0.9881382871450026,C,1.2101919636594856,Z,CZ
84803A,United Kingdom,158.86,71,4.4375,8.382272961434744,16,8.236529070844807e-06,0.9881465236740735,C,1.888962920886703,Z,CZ
90125A,United Kingdom,158.77,137,8.058823529411764,12.203844620832067,17,8.23186277589091e-06,0.9881629889550569,C,1.514345682876972,Z,CZ
22864,United Kingdom,158.76,756,189.0,196.47900651214624,4,8.23134429867381e-06,0.9881712202993557,C,1.0395714630272288,Z,CZ
84927E,United Kingdom,158.55,276,10.222222222222221,36.48322410404048,27,8.220456277114718e-06,0.988195891000777,C,3.5690110536561344,Z,CZ
22621,Netherlands,158.25,109,36.333333333333336,51.96473162957097,3,8.204901960601728e-06,0.9883929875224718,C,1.4302219714560815,Z,CZ
48175,United Kingdom,158.04,39,19.5,26.16295090390226,2,8.194013939042635e-06,0.9884175731936296,C,1.3416897899437057,Z,CZ
82587,United Kingdom,158.03,43,1.2647058823529411,14.60242575018484,34,8.193495461825536e-06,0.9884257666890913,C,11.546104081541502,Z,CZ
21424,Switzerland,157.8,60,15.0,22.181073012818835,4,8.181570485832245e-06,0.9884912685083138,C,1.478738200854589,Z,CZ
79323P,Spain,157.8,28,14.0,14.142135623730951,2,8.181570485832245e-06,0.9884994500787997,C,1.0101525445522108,Z,CZ
79323W,Spain,157.8,28,14.0,14.142135623730951,2,8.181570485832245e-06,0.9885158132197714,C,1.0101525445522108,Z,CZ
23198,Norway,157.7,122,20.333333333333332,23.062234641653152,6,8.176385713661248e-06,0.9885403527464569,C,1.1342082610649091,Z,CZ
21124,USA,157.5,126,18.0,22.181073012818835,7,8.166016169319255e-06,0.9885893540282448,C,1.2322818340454909,Z,CZ
20766,EIRE,157.5,42,7.0,8.366600265340754,6,8.166016169319255e-06,0.9886383501252604,C,1.1952286093343933,Z,CZ
90214L,United Kingdom,157.35999999999999,170,2.6984126984126986,4.042655310061097,63,8.15875748827986e-06,0.9886546748989179,C,1.4981604972579357,Z,CZ
17091J,EIRE,157.26000000000002,222,55.5,60.67124524847005,4,8.153572716108865e-06,0.9886709841182589,C,1.0931755900625235,Z,CZ
20719,Italy,157.0,200,28.571428571428573,32.36694374850748,7,8.140092308464275e-06,0.9887035652265813,C,1.1328430311977618,Z,CZ
17178,United Kingdom,156.65,129,5.375,6.838589353647877,24,8.121945605865787e-06,0.9887279621720318,C,1.2722956937019305,Z,CZ
23306,France,156.6,108,27.0,30.0,4,8.119353219780288e-06,0.9887523202316911,C,1.1111111111111112,Z,CZ
22877,United Kingdom,156.59,69,2.5555555555555554,2.952617265740468,27,8.118834742563189e-06,0.9887604390664337,C,1.155371973550618,Z,CZ
82494L,Spain,156.35000000000002,53,4.416666666666667,30.79981798450744,12,8.106391289352799e-06,0.9887766544413985,C,6.973543694605457,Z,CZ
22631,EIRE,156.29999999999998,90,22.5,28.065399813055695,4,8.103798903267298e-06,0.9887928646315911,C,1.2473511028024753,Z,CZ
72760B,Greece,155.74,18,9.0,9.899494936611665,2,8.07476417910972e-06,0.9888980050710151,C,1.0999438818457405,Z,CZ
84914A,United Kingdom,155.7,12,1.7142857142857142,3.0394235042348474,7,8.07269027024132e-06,0.9889060777612854,C,1.7729970441369944,Z,CZ
20977,Netherlands,155.68,144,72.0,79.19595949289332,2,8.071653315807123e-06,0.9889141494146012,C,1.0999438818457405,Z,CZ
84877A,United Kingdom,155.66,7,0.3888888888888889,8.759122228980608,18,8.070616361372923e-06,0.9889222200309625,C,22.52345716023585,Z,CZ
85166A,United Kingdom,155.15,41,3.1538461538461537,16.004406444508515,13,8.044174023300842e-06,0.9889624979335729,C,5.074567897039286,Z,CZ
21992,Germany,155.10000000000002,66,22.0,22.715633383201094,3,8.041581637215345e-06,0.9889705395152102,C,1.0325287901455042,Z,CZ
22232,Germany,155.1,94,5.875,8.616843969807043,16,8.041581637215343e-06,0.9889785810968474,C,1.466696845924603,Z,CZ
22593,Germany,154.68,204,40.8,57.92408825350641,5,8.019805594097159e-06,0.9890106986865379,C,1.419708045429079,Z,CZ
84926C,United Kingdom,154.6,65,2.8260869565217392,12.40107097249355,23,8.015657776360361e-06,0.9890267325944767,C,4.388071267190025,Z,CZ
84924F,United Kingdom,154.55,481,48.1,151.84162070321094,10,8.013065390274864e-06,0.9890347456598669,C,3.1567904512102065,Z,CZ
21878,Germany,154.2,212,106.0,132.93607486307093,2,7.994918687676376e-06,0.9890507510515587,C,1.2541139138025559,Z,CZ
22873,United Kingdom,153.60999999999999,63,2.25,2.576604138956718,28,7.964328531867498e-06,0.9891065459403224,C,1.1451573950918745,Z,CZ
84723,United Kingdom,153.6,55,3.6666666666666665,6.432802840205223,15,7.963810054650397e-06,0.9891145097503771,C,1.7544007746014245,Z,CZ
21241,Netherlands,153.54000000000002,210,42.0,49.35585071701227,5,7.960699191347801e-06,0.9891304342596231,C,1.1751393027860064,Z,CZ
22073,Finland,153.48000000000002,44,14.666666666666666,15.143755588800731,3,7.957588328045203e-06,0.9891463504732336,C,1.0325287901455045,Z,CZ
22485,Channel Islands,153.0,12,1.7142857142857142,1.799470821684875,7,7.93270142162442e-06,0.9892813043895953,C,1.0496913126495104,Z,CZ
21578,Israel,153.0,68,34.0,36.76955262170047,2,7.93270142162442e-06,0.9892892370910169,C,1.0814574300500137,Z,CZ
23417,United Kingdom,152.82,134,6.380952380952381,8.02169676861567,21,7.923368831716627e-06,0.9894716798911245,C,1.2571315831412615,Z,CZ
35818B,United Kingdom,152.69,261,21.75,51.7759596724194,12,7.91662862789433e-06,0.9894875136668575,C,2.3805038929848,Z,CZ
21091,United Kingdom,152.69,139,4.964285714285714,6.274475884011956,28,7.91662862789433e-06,0.9894954302954854,C,1.2639231996570846,Z,CZ
22629,Norway,152.39999999999998,88,29.333333333333332,30.02221399786054,3,7.90159278859844e-06,0.9896378238414351,C,1.023484568108882,Z,CZ
84452,United Kingdom,152.16,113,2.627906976744186,20.541506477668406,43,7.88914933538805e-06,0.9896615068437578,C,7.816679456103907,Z,CZ
22704,EIRE,152.0,400,66.66666666666667,68.31300510639731,6,7.880853699914457e-06,0.989685162366788,C,1.0246950765959597,Z,CZ
84927D,United Kingdom,151.93,508,20.32,85.80244751753878,25,7.877224359394759e-06,0.9896930395911474,C,4.222561393579665,Z,CZ
22454,EIRE,151.9,58,19.333333333333332,24.846193538112296,3,7.87566892774346e-06,0.9897009152600752,C,1.2851479416264981,Z,CZ
22618,Germany,151.63,17,1.3076923076923077,3.6144297702545787,13,7.861670042881769e-06,0.9897323816423809,C,2.763975706665266,Z,CZ
16202E,United Kingdom,151.63,46,2.7058823529411766,13.650845696706636,17,7.861670042881769e-06,0.9897402433124237,C,5.044877757478539,Z,CZ
72140E,United Kingdom,151.61999999999998,212,7.571428571428571,18.33318903262114,28,7.861151565664668e-06,0.9897559661340323,C,2.4213645892141127,Z,CZ
21673,Switzerland,151.56,132,44.0,45.43126676640219,3,7.858040702362072e-06,0.9897716842893458,C,1.0325287901455042,Z,CZ
21461,United Kingdom,151.54,72,3.0,4.032476852409372,24,7.857003747927873e-06,0.9897795412930938,C,1.3441589508031242,Z,CZ
21145,Channel Islands,151.39,143,71.5,102.5304832720494,2,7.849226589671379e-06,0.9897873905196835,C,1.4339927730356559,Z,CZ
21810,Netherlands,151.01,385,192.5,270.82189719444773,2,7.829524455421592e-06,0.9898892987721357,C,1.4068669984127156,Z,CZ
17011A,United Kingdom,150.46,103,8.583333333333334,36.23021926346552,12,7.801008208481113e-06,0.9899205536157369,C,4.220996419044527,Z,CZ
79161A,United Kingdom,150.45000000000002,63,3.5,6.1092986022754445,18,7.800489731264014e-06,0.9899283541054682,C,1.7455138863644126,Z,CZ
10133,EIRE,150.3,220,44.0,59.413803110051795,5,7.79271257300752e-06,0.9899439473077725,C,1.3503137070466318,Z,CZ
90042C,United Kingdom,150.20999999999998,128,4.571428571428571,11.836630437156519,28,7.78804627805362e-06,0.9899517353540506,C,2.5892629081279885,Z,CZ
84527,United Kingdom,150.01,79,3.761904761904762,5.402821132563634,21,7.777676733711629e-06,0.9899672979661991,C,1.4361929592890674,Z,CZ
90099,United Kingdom,149.97,28,1.2727272727272727,4.084603124415233,22,7.77560282484323e-06,0.9901228395758975,C,3.2093310263262547,Z,CZ
21310,United Kingdom,149.75,5,1.0,1.224744871391589,5,7.764196326067039e-06,0.9901538979166333,C,1.224744871391589,Z,CZ
22945,France,149.58,198,39.6,58.72648465556235,5,7.755382213376345e-06,0.9901694149027868,C,1.482992036756625,Z,CZ
84927A,United Kingdom,149.37,129,3.7941176470588234,12.722634117777293,34,7.744494191817252e-06,0.9902623659428371,C,3.3532524031351008,Z,CZ
22266,EIRE,149.35999999999999,728,242.66666666666666,344.6814954901602,3,7.743975714600151e-06,0.9902701099185517,C,1.420390778118792,Z,CZ
21268,United Kingdom,149.1,271,6.775,9.867032650869932,40,7.730495306955561e-06,0.9902933195511753,C,1.4563885831542334,Z,CZ
84709A,United Kingdom,148.75,50,3.3333333333333335,11.088389466120901,15,7.712348604357075e-06,0.9903396040123454,C,3.32651683983627,Z,CZ
21244,RSA,148.72,88,44.0,50.91168824543142,2,7.710793172705776e-06,0.9903473148055182,C,1.1570838237598051,Z,CZ
21622,Germany,148.5,30,10.0,12.165525060596439,3,7.699386673929584e-06,0.9903781232402353,C,1.2165525060596438,Z,CZ
75011,United Kingdom,148.03,165,12.692307692307692,19.550722984860922,13,7.675018244725902e-06,0.9904858591766076,C,1.5403599927466183,Z,CZ
22300,France,147.9,58,7.25,7.324128422062051,8,7.668278040903606e-06,0.9904935274546485,C,1.0102246099395933,Z,CZ
23379,Germany,147.60000000000002,456,228.0,288.4995667241114,2,7.652723724390618e-06,0.9905241704951335,C,1.2653489768601376,Z,CZ
22923,Portugal,147.6,192,32.0,43.37741347752307,6,7.652723724390617e-06,0.9905318232188579,C,1.355544171172596,Z,CZ
90214M,United Kingdom,147.42,146,2.56140350877193,2.8158831642998736,57,7.643391134482822e-06,0.990562409226849,C,1.099351646336252,Z,CZ
21217,Austria,147.2,16,5.333333333333333,5.773502691896257,3,7.631984635706632e-06,0.9905700412114847,C,1.0825317547305484,Z,CZ
47590B,Sweden,147.15,27,9.0,10.392304845413264,3,7.629392249621134e-06,0.9905776706037344,C,1.1547005383792515,Z,CZ
22959,France,147.0,350,70.0,100.62305898749054,5,7.621615091364639e-06,0.9906157812715773,C,1.4374722712498649,Z,CZ
22674,Switzerland,146.76,132,44.0,45.43126676640219,3,7.609171638154247e-06,0.9906233904432155,C,1.0325287901455042,Z,CZ
22699,Switzerland,146.75,53,7.571428571428571,10.357881747042407,7,7.608653160937148e-06,0.9906309990963764,C,1.368022117533903,Z,CZ
22706,Netherlands,146.5,425,212.5,265.1650429449553,2,7.595691230509657e-06,0.990653802761339,C,1.2478354962115543,Z,CZ
22711,Australia,146.5,425,212.5,265.1650429449553,2,7.595691230509657e-06,0.9906613984525695,C,1.2478354962115543,Z,CZ
22986,Netherlands,146.5,425,212.5,265.1650429449553,2,7.595691230509657e-06,0.9906689941438,C,1.2478354962115543,Z,CZ
90002A,United Kingdom,146.25,78,4.105263157894737,5.076030129081686,19,7.582729300082166e-06,0.9906917625523118,C,1.236468877596821,Z,CZ
22863,Netherlands,146.0,56,28.0,28.284271247461902,2,7.569767369654676e-06,0.9907069150489817,C,1.0101525445522108,Z,CZ
84531A,United Kingdom,145.96,123,4.1,8.922462935063738,30,7.567693460786277e-06,0.9907144827424424,C,2.1762104719667654,Z,CZ
22891,EIRE,145.25,37,6.166666666666667,9.108603991099113,6,7.5308815783722024e-06,0.990789959026367,C,1.4770709174755317,Z,CZ
22380,Australia,145.0,75,18.75,20.966242709015205,4,7.517919647944711e-06,0.9908351085409092,C,1.1181996111474777,Z,CZ
35920,United Kingdom,144.84,90,4.285714285714286,5.367893973830492,21,7.5096240124711175e-06,0.9908576488194454,C,1.2525085938937817,Z,CZ
21195,France,144.60000000000002,102,14.571428571428571,15.04279609267221,7,7.497180559260727e-06,0.990880159026303,C,1.0323487514578968,Z,CZ
20931,Netherlands,144.55,49,24.5,33.23401871576773,2,7.494588173175229e-06,0.9908951482026493,C,1.3564905598272543,Z,CZ
23506,Netherlands,144.42,401,200.5,282.13560569343247,2,7.487847969352932e-06,0.990932604033767,C,1.4071601281467954,Z,CZ
23508,Netherlands,144.42,401,200.5,282.13560569343247,2,7.487847969352932e-06,0.9909400918817364,C,1.4071601281467954,Z,CZ
23296,Netherlands,144.37,137,45.666666666666664,71.38860786801584,3,7.485255583267435e-06,0.9909475771373196,C,1.5632541868908578,Z,CZ
90039D,United Kingdom,143.97,38,1.7272727272727273,2.3940763838277452,22,7.464516494583449e-06,0.9910297407403907,C,1.386044222216063,Z,CZ
90003B,United Kingdom,143.37,30,1.25,2.4539232120086365,24,7.433407861557472e-06,0.9910893319193383,C,1.9631385696069092,Z,CZ
23296,Spain,143.12,136,68.0,84.8528137423857,2,7.420445931129981e-06,0.9911190302943339,C,1.2478354962115545,Z,CZ
90036B,United Kingdom,143.1,26,2.3636363636363638,2.419616799112094,11,7.419408976695781e-06,0.9911338691122874,C,1.0236840303935781,Z,CZ
22613,Switzerland,143.04,192,27.428571428571427,31.532296368734617,7,7.416298113393182e-06,0.9911487017085142,C,1.149614971776783,Z,CZ
84985B,United Kingdom,142.76,65,2.8260869565217392,9.340294787605346,23,7.4017807513143925e-06,0.9912819793880322,C,3.30502738638343,Z,CZ
22343,Germany,142.68,204,20.4,22.66274475874447,10,7.397632933577597e-06,0.9912893770209658,C,1.1109188607227682,Z,CZ
79192A,United Kingdom,142.64,97,2.7714285714285714,5.303082978384389,35,7.395559024709197e-06,0.9912967725799905,C,1.9134835489015838,Z,CZ
22356,Portugal,141.7,182,16.545454545454547,28.39141995872568,11,7.3468221663018316e-06,0.9913778017549104,C,1.7159649425603432,Z,CZ
23234,Germany,141.66000000000003,54,13.5,15.0,4,7.344748257433435e-06,0.9913851465031679,C,1.1111111111111112,Z,CZ
46138B,United Kingdom,141.34,56,2.24,3.7558842722675396,25,7.328156986486245e-06,0.9914805618654308,C,1.6767340501194372,Z,CZ
72740A,United Kingdom,141.23,22,2.4444444444444446,14.301320840320232,9,7.322453737098148e-06,0.9914878843191679,C,5.850540343767367,Z,CZ
21918,Sweden,141.12,336,112.0,152.4204710660612,3,7.316750487710054e-06,0.9914952010696556,C,1.360897063089832,Z,CZ
84522,United Kingdom,140.41,45,1.8,8.286535263104035,25,7.279938605295979e-06,0.9915900782525672,C,4.603630701724464,Z,CZ
21735,EIRE,140.25,11,1.2222222222222223,1.5634719199411433,9,7.271642969822385e-06,0.9916410264163058,C,1.2792042981336627,Z,CZ
22734,Netherlands,140.25,55,13.75,15.5,4,7.271642969822385e-06,0.9916482980592757,C,1.1272727272727272,Z,CZ
22327,Switzerland,140.10000000000002,54,27.0,29.698484809834994,2,7.2638658115658915e-06,0.9916701005447319,C,1.0999438818457405,Z,CZ
22808,Switzerland,140.10000000000002,54,27.0,29.698484809834994,2,7.2638658115658915e-06,0.9916773644105434,C,1.0999438818457405,Z,CZ
47559B,EIRE,140.0,112,9.333333333333334,9.993937556278201,12,7.258681039394894e-06,0.991699148749297,C,1.0707790238869501,Z,CZ
78026,United Kingdom,139.95,14,4.666666666666667,5.507570547286102,3,7.256088653309395e-06,0.9917209222000289,C,1.1801936887041646,Z,CZ
23093,EIRE,139.68,64,21.333333333333332,23.09401076758503,3,7.242089768447706e-06,0.9917861357459182,C,1.0825317547305484,Z,CZ
22534,EIRE,139.68,360,51.42857142857143,62.62815432603546,7,7.242089768447706e-06,0.9917933778356867,C,1.2177696674506895,Z,CZ
22591,Germany,139.35,53,17.666666666666668,26.501572280401277,3,7.2249800202834175e-06,0.9918078303881133,C,1.5000889970038458,Z,CZ
22776,Germany,139.3,14,1.5555555555555556,6.002314368456369,9,7.22238763419792e-06,0.9918150527757474,C,3.858630665436237,Z,CZ
21749,Belgium,139.20000000000002,72,14.4,18.782971010998235,5,7.217202862026924e-06,0.9918511584921917,C,1.3043729868748775,Z,CZ
21211,Finland,139.2,96,32.0,34.64101615137755,3,7.217202862026923e-06,0.9919088961150878,C,1.0825317547305484,Z,CZ
22576,Netherlands,139.09,193,96.5,135.0573952066306,2,7.211499612638827e-06,0.9920532292843065,C,1.399558499550576,Z,CZ
23473,Netherlands,139.07000000000002,193,96.5,135.0573952066306,2,7.210462658204629e-06,0.9920604397469647,C,1.399558499550576,Z,CZ
