stock_code,market_id,observed_days,avg_daily_demand,demand_std,avg_forecast_sales,forecast_error,forecast_bias,stockout_risk_rate,overstock_risk_rate,stockout_risk_flag,overstock_risk_flag,negative_actual_sales_count,lead_time_days,z_score,available_stock_assumption,suggested_safety_stock,suggested_reorder_point,source
22697,Germany,2,3.5,3.5355339059327378,7.75,1.2142857142857142,1.2142857142857142,0.0,1.0,False,True,0,7,1.65,7.75,15.434336720442507,39.93433672044251,median_by_weekday
22534,France,2,24.0,0.0,53.0,1.2083333333333333,1.2083333333333333,0.0,1.0,False,True,0,7,1.65,53.0,0.0,168.0,median_by_weekday
21903,EIRE,1,12.0,0.0,26.5,1.2083333333333333,1.2083333333333333,0.0,1.0,False,True,0,7,1.65,26.5,0.0,84.0,median_by_weekday
22611,United Kingdom,2,2.5,0.7071067811865476,5.5,1.2,1.2,0.0,1.0,False,True,0,7,1.65,5.5,3.086867344088502,20.586867344088503,median_by_weekday
21430,EIRE,3,6.666666666666667,4.618802153517007,14.5,1.175,1.175,0.0,1.0,False,True,0,7,1.65,14.5,20.163333057805698,66.82999972447237,median_by_weekday
84968F,United Kingdom,3,1.0,0.0,2.1666666666666665,1.1666666666666667,1.1666666666666667,0.0,1.0,False,True,0,7,1.65,2.1666666666666665,0.0,7.0,median_by_weekday
23109,France,1,6.0,0.0,13.0,1.1666666666666667,1.1666666666666667,0.0,1.0,False,True,0,7,1.65,13.0,0.0,42.0,median_by_weekday
20981,EIRE,1,12.0,0.0,26.0,1.1666666666666667,1.1666666666666667,0.0,1.0,False,True,0,7,1.65,26.0,0.0,84.0,median_by_weekday
22634,France,3,4.0,2.0,8.666666666666666,1.1666666666666667,1.1666666666666667,0.0,1.0,False,True,0,7,1.65,8.666666666666666,8.730979326513149,36.73097932651315,median_by_weekday
22413,Germany,1,6.0,0.0,13.0,1.1666666666666667,1.1666666666666667,0.0,1.0,False,True,0,7,1.65,13.0,0.0,42.0,median_by_weekday
22471,Belgium,1,3.0,0.0,6.5,1.1666666666666667,1.1666666666666667,0.0,1.0,False,True,0,7,1.65,6.5,0.0,21.0,median_by_weekday
21051,United Kingdom,4,6.0,3.265986323710904,13.0,1.1666666666666667,1.1666666666666667,0.0,1.0,False,True,0,7,1.65,13.0,14.257629536497292,56.25762953649729,median_by_weekday
22413,Belgium,1,6.0,0.0,13.0,1.1666666666666667,1.1666666666666667,0.0,1.0,False,True,0,7,1.65,13.0,0.0,42.0,median_by_weekday
22193,Belgium,1,6.0,0.0,13.0,1.1666666666666667,1.1666666666666667,0.0,1.0,False,True,0,7,1.65,13.0,0.0,42.0,median_by_weekday
22853,Germany,1,6.0,0.0,13.0,1.1666666666666667,1.1666666666666667,0.0,1.0,False,True,0,7,1.65,13.0,0.0,42.0,median_by_weekday
22748,Unspecified,1,12.0,0.0,26.0,1.1666666666666667,1.1666666666666667,0.0,1.0,False,True,0,7,1.65,26.0,0.0,84.0,median_by_weekday
21623,France,2,1.5,0.7071067811865476,3.25,1.1666666666666667,1.1666666666666667,0.0,1.0,False,True,0,7,1.65,3.25,3.086867344088502,13.586867344088501,median_by_weekday
22453,France,1,6.0,0.0,13.0,1.1666666666666667,1.1666666666666667,0.0,1.0,False,True,0,7,1.65,13.0,0.0,42.0,median_by_weekday
21035,France,1,6.0,0.0,13.0,1.1666666666666667,1.1666666666666667,0.0,1.0,False,True,0,7,1.65,13.0,0.0,42.0,median_by_weekday
21700,United Kingdom,3,5.0,5.291502622129181,10.666666666666666,1.1333333333333333,1.1333333333333333,0.0,1.0,False,True,0,7,1.65,10.666666666666666,23.1,58.1,median_by_weekday
23103,France,1,5.0,0.0,10.5,1.1,1.1,0.0,1.0,False,True,0,7,1.65,10.5,0.0,35.0,median_by_weekday
90094,United Kingdom,5,1.0,0.0,2.1,1.1,1.1,0.0,1.0,False,True,0,7,1.65,2.1,0.0,7.0,median_by_weekday
20963,EIRE,1,10.0,0.0,21.0,1.1,1.1,0.0,1.0,False,True,0,7,1.65,21.0,0.0,70.0,median_by_weekday
22909,Spain,1,12.0,0.0,25.0,1.0833333333333333,1.0833333333333333,0.0,1.0,False,True,0,7,1.65,25.0,0.0,84.0,median_by_weekday
21231,EIRE,1,12.0,0.0,25.0,1.0833333333333333,1.0833333333333333,0.0,1.0,False,True,0,7,1.65,25.0,0.0,84.0,median_by_weekday
22572,Germany,1,12.0,0.0,25.0,1.0833333333333333,1.0833333333333333,0.0,1.0,False,True,0,7,1.65,25.0,0.0,84.0,median_by_weekday
22571,Germany,1,12.0,0.0,25.0,1.0833333333333333,1.0833333333333333,0.0,1.0,False,True,0,7,1.65,25.0,0.0,84.0,median_by_weekday
22574,Germany,1,12.0,0.0,25.0,1.0833333333333333,1.0833333333333333,0.0,1.0,False,True,0,7,1.65,25.0,0.0,84.0,median_by_weekday
84748,United Kingdom,4,1.5,0.5773502691896257,3.125,1.0833333333333333,1.0833333333333333,0.0,1.0,False,True,0,7,1.65,3.125,2.520416632225712,13.020416632225713,median_by_weekday
22591,EIRE,1,6.0,0.0,12.5,1.0833333333333333,1.0833333333333333,0.0,1.0,False,True,0,7,1.65,12.5,0.0,42.0,median_by_weekday
23172,Spain,1,12.0,0.0,25.0,1.0833333333333333,1.0833333333333333,0.0,1.0,False,True,0,7,1.65,25.0,0.0,84.0,median_by_weekday
22962,Spain,1,12.0,0.0,25.0,1.0833333333333333,1.0833333333333333,0.0,1.0,False,True,0,7,1.65,25.0,0.0,84.0,median_by_weekday
21231,Spain,1,12.0,0.0,25.0,1.0833333333333333,1.0833333333333333,0.0,1.0,False,True,0,7,1.65,25.0,0.0,84.0,median_by_weekday
22573,Belgium,1,12.0,0.0,25.0,1.0833333333333333,1.0833333333333333,0.0,1.0,False,True,0,7,1.65,25.0,0.0,84.0,median_by_weekday
22574,Belgium,1,12.0,0.0,25.0,1.0833333333333333,1.0833333333333333,0.0,1.0,False,True,0,7,1.65,25.0,0.0,84.0,median_by_weekday
22144,Switzerland,1,6.0,0.0,12.5,1.0833333333333333,1.0833333333333333,0.0,1.0,False,True,0,7,1.65,12.5,0.0,42.0,median_by_weekday
21876,EIRE,1,12.0,0.0,25.0,1.0833333333333333,1.0833333333333333,0.0,1.0,False,True,0,7,1.65,25.0,0.0,84.0,median_by_weekday
22962,Germany,1,12.0,0.0,25.0,1.0833333333333333,1.0833333333333333,0.0,1.0,False,True,0,7,1.65,25.0,0.0,84.0,median_by_weekday
22961,France,1,12.0,0.0,25.0,1.0833333333333333,1.0833333333333333,0.0,1.0,False,True,0,7,1.65,25.0,0.0,84.0,median_by_weekday
22571,Finland,1,12.0,0.0,25.0,1.0833333333333333,1.0833333333333333,0.0,1.0,False,True,0,7,1.65,25.0,0.0,84.0,median_by_weekday
21427,France,1,6.0,0.0,12.5,1.0833333333333333,1.0833333333333333,0.0,1.0,False,True,0,7,1.65,12.5,0.0,42.0,median_by_weekday
23430,United Kingdom,5,1.4,0.5477225575051661,2.9,1.0714285714285714,1.0714285714285714,0.0,1.0,False,True,0,7,1.65,2.9,2.391077163121257,12.191077163121257,median_by_weekday
22939,Germany,2,4.0,0.0,8.25,1.0625,1.0625,0.0,1.0,False,True,0,7,1.65,8.25,0.0,28.0,median_by_weekday
21791,Portugal,1,12.0,0.0,24.5,1.0416666666666667,1.0416666666666667,0.0,1.0,False,True,0,7,1.65,24.5,0.0,84.0,median_by_weekday
22562,Germany,1,12.0,0.0,24.5,1.0416666666666667,1.0416666666666667,0.0,1.0,False,True,0,7,1.65,24.5,0.0,84.0,median_by_weekday
22774,EIRE,2,12.0,0.0,24.25,1.0208333333333333,1.0208333333333333,0.0,1.0,False,True,0,7,1.65,24.25,0.0,84.0,median_by_weekday
22111,Spain,1,3.0,0.0,6.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,6.0,0.0,21.0,median_by_weekday
79191C,Germany,1,0.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,12.0,0.0,0.0,median_by_weekday
84796B,United Kingdom,1,1.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,2.0,0.0,7.0,median_by_weekday
22452,EIRE,1,0.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,12.0,0.0,0.0,median_by_weekday
21843,Germany,1,0.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,12.0,0.0,0.0,median_by_weekday
22633,Sweden,1,0.0,0.0,3.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,3.0,0.0,0.0,median_by_weekday
22978,Germany,1,0.0,0.0,1.5,1.0,1.0,0.0,1.0,False,True,1,7,1.65,1.5,0.0,0.0,median_by_weekday
22990,EIRE,1,0.0,0.0,7.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,7.0,0.0,0.0,median_by_weekday
21313,EIRE,2,0.0,0.0,5.0,1.0,1.0,0.0,1.0,False,True,2,7,1.65,5.0,0.0,0.0,median_by_weekday
90176D,United Kingdom,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,1.0,0.0,0.0,median_by_weekday
23494,Germany,1,0.0,0.0,9.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,9.0,0.0,0.0,median_by_weekday
84665,United Kingdom,3,0.0,0.0,5.333333333333333,1.0,1.0,0.0,1.0,False,True,3,7,1.65,5.333333333333333,0.0,0.0,median_by_weekday
22509,United Kingdom,1,1.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,2.0,0.0,7.0,median_by_weekday
20977,United Kingdom,1,0.0,0.0,24.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,24.0,0.0,0.0,median_by_weekday
22973,Germany,1,0.0,0.0,40.5,1.0,1.0,0.0,1.0,False,True,1,7,1.65,40.5,0.0,0.0,median_by_weekday
84508A,United Kingdom,1,0.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,2.0,0.0,0.0,median_by_weekday
22115,France,1,3.0,0.0,6.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,6.0,0.0,21.0,median_by_weekday
22150,France,1,3.0,0.0,6.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,6.0,0.0,21.0,median_by_weekday
72802B,United Kingdom,1,0.0,0.0,6.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,6.0,0.0,0.0,median_by_weekday
22365,Spain,1,2.0,0.0,4.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,4.0,0.0,14.0,median_by_weekday
22469,France,1,2.0,0.0,4.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,4.0,0.0,14.0,median_by_weekday
35972,United Kingdom,1,0.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,2.0,0.0,0.0,median_by_weekday
20750,Spain,1,2.0,0.0,4.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,4.0,0.0,14.0,median_by_weekday
21098,France,1,2.0,0.0,4.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,4.0,0.0,14.0,median_by_weekday
35933,United Kingdom,1,0.0,0.0,11.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,11.0,0.0,0.0,median_by_weekday
22112,Germany,1,1.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,2.0,0.0,7.0,median_by_weekday
22866,Germany,1,2.0,0.0,4.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,4.0,0.0,14.0,median_by_weekday
22930,Sweden,1,6.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,12.0,0.0,42.0,median_by_weekday
22934,United Kingdom,1,1.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,2.0,0.0,7.0,median_by_weekday
22688,Germany,1,1.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,2.0,0.0,7.0,median_by_weekday
23435,EIRE,1,10.0,0.0,20.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,20.0,0.0,70.0,median_by_weekday
22199,Germany,4,5.0,2.581988897471611,10.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,10.0,11.271645842555559,46.27164584255556,median_by_weekday
22268,United Kingdom,1,0.0,0.0,24.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,24.0,0.0,0.0,median_by_weekday
21232,EIRE,1,12.0,0.0,24.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,24.0,0.0,84.0,median_by_weekday
22856,United Kingdom,1,6.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,12.0,0.0,42.0,median_by_weekday
84832,EIRE,1,12.0,0.0,24.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,24.0,0.0,84.0,median_by_weekday
47567B,EIRE,1,6.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,12.0,0.0,42.0,median_by_weekday
22803,United Kingdom,1,1.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,2.0,0.0,7.0,median_by_weekday
22846,Austria,1,1.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,2.0,0.0,7.0,median_by_weekday
22804,Italy,1,0.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,2.0,0.0,0.0,median_by_weekday
21843,Italy,1,0.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,12.0,0.0,0.0,median_by_weekday
23071,United Kingdom,1,0.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,2.0,0.0,0.0,median_by_weekday
23072,United Kingdom,1,0.0,0.0,3.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,3.0,0.0,0.0,median_by_weekday
22070,EIRE,1,6.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,12.0,0.0,42.0,median_by_weekday
22584,Italy,1,0.0,0.0,3.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,3.0,0.0,0.0,median_by_weekday
21539,United Kingdom,1,0.0,0.0,24.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,24.0,0.0,0.0,median_by_weekday
84077,Sweden,1,288.0,0.0,576.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,576.0,0.0,2016.0,median_by_weekday
22827,United Kingdom,1,0.0,0.0,4.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,4.0,0.0,0.0,median_by_weekday
22186,Italy,1,0.0,0.0,24.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,24.0,0.0,0.0,median_by_weekday
84497,United Kingdom,1,1.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,2.0,0.0,7.0,median_by_weekday
84744,United Kingdom,1,1.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,2.0,0.0,7.0,median_by_weekday
23318,Germany,1,6.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,12.0,0.0,42.0,median_by_weekday
10133,United Kingdom,1,0.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,2.0,0.0,0.0,median_by_weekday
90185A,United Kingdom,1,1.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,2.0,0.0,7.0,median_by_weekday
84849D,EIRE,1,72.0,0.0,144.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,144.0,0.0,504.0,median_by_weekday
21890,Unspecified,1,6.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,12.0,0.0,42.0,median_by_weekday
85024C,United Kingdom,2,1.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,2.0,0.0,7.0,median_by_weekday
85036A,United Kingdom,1,0.0,0.0,2.5,1.0,1.0,0.0,1.0,False,True,1,7,1.65,2.5,0.0,0.0,median_by_weekday
35818B,United Kingdom,1,0.0,0.0,72.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,72.0,0.0,0.0,median_by_weekday
22365,France,1,2.0,0.0,4.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,4.0,0.0,14.0,median_by_weekday
21844,Belgium,1,6.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,12.0,0.0,42.0,median_by_weekday
21484,EIRE,1,4.0,0.0,8.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,8.0,0.0,28.0,median_by_weekday
22619,Spain,1,4.0,0.0,8.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,8.0,0.0,28.0,median_by_weekday
20914,Spain,1,6.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,12.0,0.0,42.0,median_by_weekday
22070,Belgium,1,6.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,12.0,0.0,42.0,median_by_weekday
21725,United Kingdom,1,1.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,2.0,0.0,7.0,median_by_weekday
22779,Germany,1,0.0,0.0,14.5,1.0,1.0,0.0,1.0,False,True,1,7,1.65,14.5,0.0,0.0,median_by_weekday
C2,Channel Islands,1,1.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,2.0,0.0,7.0,median_by_weekday
21821,France,1,6.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,12.0,0.0,42.0,median_by_weekday
22231,Czech Republic,1,0.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,12.0,0.0,0.0,median_by_weekday
23235,Sweden,1,0.0,0.0,6.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,6.0,0.0,0.0,median_by_weekday
22507,EIRE,1,0.0,0.0,37.5,1.0,1.0,0.0,1.0,False,True,1,7,1.65,37.5,0.0,0.0,median_by_weekday
22504,Belgium,1,6.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,12.0,0.0,42.0,median_by_weekday
21680,Switzerland,1,12.0,0.0,24.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,24.0,0.0,84.0,median_by_weekday
23065,United Kingdom,1,0.0,0.0,4.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,4.0,0.0,0.0,median_by_weekday
84378,Norway,1,12.0,0.0,24.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,24.0,0.0,84.0,median_by_weekday
22210,Cyprus,1,1.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,2.0,0.0,7.0,median_by_weekday
POST,Czech Republic,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,1.0,0.0,0.0,median_by_weekday
79321,EIRE,1,4.0,0.0,8.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,8.0,0.0,28.0,median_by_weekday
20676,Cyprus,1,2.0,0.0,4.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,4.0,0.0,14.0,median_by_weekday
37447,Poland,1,0.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,12.0,0.0,0.0,median_by_weekday
22274,Cyprus,1,1.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,2.0,0.0,7.0,median_by_weekday
22236,France,1,3.0,0.0,6.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,6.0,0.0,21.0,median_by_weekday
23118,EIRE,1,0.0,0.0,3.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,3.0,0.0,0.0,median_by_weekday
82613C,EIRE,1,8.0,0.0,16.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,16.0,0.0,56.0,median_by_weekday
79066k,United Kingdom,1,1.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,2.0,0.0,7.0,median_by_weekday
21479,Germany,1,4.0,0.0,8.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,8.0,0.0,28.0,median_by_weekday
72807a,United Kingdom,1,1.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,2.0,0.0,7.0,median_by_weekday
22070,Italy,1,6.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,12.0,0.0,42.0,median_by_weekday
23433,Spain,1,12.0,0.0,24.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,24.0,0.0,84.0,median_by_weekday
23064,United Kingdom,1,0.0,0.0,6.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,6.0,0.0,0.0,median_by_weekday
20914,Italy,1,6.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,12.0,0.0,42.0,median_by_weekday
22061,Spain,1,2.0,0.0,4.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,4.0,0.0,14.0,median_by_weekday
17136A,United Kingdom,1,3.0,0.0,6.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,6.0,0.0,21.0,median_by_weekday
23265,EIRE,1,12.0,0.0,24.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,24.0,0.0,84.0,median_by_weekday
21018,United Kingdom,1,0.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,12.0,0.0,0.0,median_by_weekday
85106,United Kingdom,2,3.0,1.4142135623730951,6.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,6.0,6.173734688177004,27.173734688177003,median_by_weekday
21426,France,1,6.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,12.0,0.0,42.0,median_by_weekday
85045,United Kingdom,1,2.0,0.0,4.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,4.0,0.0,14.0,median_by_weekday
22141,Belgium,1,6.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,12.0,0.0,42.0,median_by_weekday
22144,Belgium,1,6.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,12.0,0.0,42.0,median_by_weekday
22853,Italy,1,6.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,12.0,0.0,42.0,median_by_weekday
23322,EIRE,1,12.0,0.0,24.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,24.0,0.0,84.0,median_by_weekday
21461,United Kingdom,1,0.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,2.0,0.0,0.0,median_by_weekday
22809,France,1,2.0,0.0,4.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,4.0,0.0,14.0,median_by_weekday
23325,EIRE,1,0.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,12.0,0.0,0.0,median_by_weekday
21459,United Kingdom,1,0.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,2.0,0.0,0.0,median_by_weekday
23256,Switzerland,1,4.0,0.0,8.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,8.0,0.0,28.0,median_by_weekday
72741,Malta,2,0.0,0.0,31.5,1.0,1.0,0.0,1.0,False,True,2,7,1.65,31.5,0.0,0.0,median_by_weekday
22086,Switzerland,1,6.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,12.0,0.0,42.0,median_by_weekday
22852,France,1,6.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,12.0,0.0,42.0,median_by_weekday
22853,France,1,6.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,12.0,0.0,42.0,median_by_weekday
84029G,France,1,6.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,12.0,0.0,42.0,median_by_weekday
22795,Portugal,1,3.0,0.0,6.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,6.0,0.0,21.0,median_by_weekday
22845,France,1,2.0,0.0,4.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,4.0,0.0,14.0,median_by_weekday
22797,United Kingdom,1,1.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,2.0,0.0,7.0,median_by_weekday
22746,Unspecified,1,12.0,0.0,24.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,24.0,0.0,84.0,median_by_weekday
21671,France,1,6.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,12.0,0.0,42.0,median_by_weekday
20981,Unspecified,1,12.0,0.0,24.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,24.0,0.0,84.0,median_by_weekday
22922,France,1,0.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,12.0,0.0,0.0,median_by_weekday
84527,United Kingdom,1,1.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,2.0,0.0,7.0,median_by_weekday
84550,United Kingdom,1,1.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,2.0,0.0,7.0,median_by_weekday
22956,United Kingdom,2,1.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,2.0,0.0,7.0,median_by_weekday
84598,Germany,1,0.0,0.0,288.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,288.0,0.0,0.0,median_by_weekday
22427,United Kingdom,1,0.0,0.0,3.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,3.0,0.0,0.0,median_by_weekday
22941,Belgium,1,0.0,0.0,4.5,1.0,1.0,0.0,1.0,False,True,1,7,1.65,4.5,0.0,0.0,median_by_weekday
22943,Belgium,1,0.0,0.0,8.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,8.0,0.0,0.0,median_by_weekday
22942,Belgium,1,0.0,0.0,10.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,10.0,0.0,0.0,median_by_weekday
90074,United Kingdom,1,1.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,2.0,0.0,7.0,median_by_weekday
22900,France,1,6.0,0.0,12.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,12.0,0.0,42.0,median_by_weekday
21216,Germany,1,4.0,0.0,8.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,8.0,0.0,28.0,median_by_weekday
84992,Germany,1,24.0,0.0,48.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,48.0,0.0,168.0,median_by_weekday
71050,United Kingdom,2,5.0,1.4142135623730951,10.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,10.0,6.173734688177004,41.17373468817701,median_by_weekday
22109,Spain,1,1.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,2.0,0.0,7.0,median_by_weekday
22890,France,1,0.0,0.0,86.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,86.0,0.0,0.0,median_by_weekday
90011B,United Kingdom,1,1.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,2.0,0.0,7.0,median_by_weekday
22797,Finland,1,1.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,2.0,0.0,7.0,median_by_weekday
20914,Channel Islands,1,0.0,0.0,10.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,10.0,0.0,0.0,median_by_weekday
22396,Denmark,1,12.0,0.0,24.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,24.0,0.0,84.0,median_by_weekday
90179B,United Kingdom,1,1.0,0.0,2.0,1.0,1.0,0.0,1.0,False,True,0,7,1.65,2.0,0.0,7.0,median_by_weekday
85034C,Malta,1,0.0,0.0,24.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,24.0,0.0,0.0,median_by_weekday
22720,Cyprus,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,False,True,1,7,1.65,1.0,0.0,0.0,median_by_weekday
22797,Cyprus,1,0.0,0.0,3.5,1.0,1.0,0.0,1.0,False,True,1,7,1.65,3.5,0.0,0.0,median_by_weekday
